Unitless Data	|Pcomp(PORT_2,0)|[1,41,X] (mW) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = 0 dBm)	|Vcomp(PORT_2,0)|[1,41,X] (V) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = 0 dBm)	|Icomp(PORT_2,0)|[1,41,X] (mA) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = 0 dBm)
50	0.0314262	0.0396398	0.792796
50.5	0.031721	0.0400239	0.792552
51	0.0320155	0.0404078	0.79231
51.5	0.0323096	0.0407915	0.792068
52	0.0326034	0.041175	0.791826
52.5	0.0328969	0.0415582	0.791585
53	0.03319	0.0419413	0.791345
53.5	0.0334828	0.0423241	0.791105
54	0.0337753	0.0427068	0.790866
54.5	0.0340675	0.0430892	0.790627
55	0.0343593	0.0434714	0.790389
55.5	0.0346508	0.0438534	0.790151
56	0.0349421	0.0442352	0.789915
56.5	0.035233	0.0446168	0.789678
57	0.0355235	0.0449982	0.789443
57.5	0.0358138	0.0453794	0.789207
58	0.0361037	0.0457604	0.788972
58.5	0.0363933	0.0461412	0.788738
59	0.0366826	0.0465218	0.788505
59.5	0.0369716	0.0469021	0.788271
60	0.0372603	0.0472823	0.788039
60.5	0.0375487	0.0476623	0.787807
61	0.0378368	0.0480421	0.787575
61.5	0.0381246	0.0484217	0.787345
62	0.038412	0.0488011	0.787114
62.5	0.0386992	0.0491803	0.786884
63	0.0389861	0.0495593	0.786655
63.5	0.0392726	0.0499381	0.786427
64	0.0395589	0.0503167	0.786198
64.5	0.0398449	0.0506951	0.785971
65	0.0401306	0.0510734	0.785744
65.5	0.040416	0.0514514	0.785517
66	0.0407011	0.0518292	0.785291
66.5	0.0409859	0.0522069	0.785066
67	0.0412704	0.0525844	0.784841
67.5	0.0415546	0.0529616	0.784617
68	0.0418385	0.0533387	0.784393
68.5	0.0421222	0.0537156	0.78417
69	0.0424056	0.0540924	0.783947
69.5	0.0426886	0.0544689	0.783725
70	0.0429714	0.0548453	0.783504
70.5	0.0432539	0.0552214	0.783282
71	0.0435362	0.0555974	0.783062
71.5	0.0438182	0.0559732	0.782842
72	0.0440998	0.0563488	0.782622
72.5	0.0443812	0.0567242	0.782403
73	0.0446624	0.0570995	0.782185
73.5	0.0449432	0.0574746	0.781967
74	0.0452238	0.0578495	0.78175
74.5	0.0455041	0.0582242	0.781533
75	0.0457842	0.0585987	0.781317
75.5	0.0460639	0.0589731	0.781101
76	0.0463435	0.0593473	0.780886
76.5	0.0466227	0.0597213	0.780671
77	0.0469017	0.0600952	0.780457
77.5	0.0471804	0.0604688	0.780243
78	0.0474588	0.0608423	0.78003
78.5	0.047737	0.0612156	0.779817
79	0.0480149	0.0615888	0.779605
79.5	0.0482925	0.0619617	0.779393
80	0.0485699	0.0623345	0.779182
80.5	0.0488471	0.0627072	0.778971
81	0.0491239	0.0630796	0.778761
81.5	0.0494006	0.0634519	0.778551
82	0.0496769	0.063824	0.778342
82.5	0.049953	0.064196	0.778133
83	0.0502289	0.0645678	0.777925
83.5	0.0505045	0.0649394	0.777717
84	0.0507798	0.0653108	0.77751
84.5	0.0510549	0.0656821	0.777303
85	0.0513298	0.0660533	0.777097
85.5	0.0516044	0.0664242	0.776891
86	0.0518787	0.066795	0.776686
86.5	0.0521528	0.0671656	0.776481
87	0.0524267	0.0675361	0.776277
87.5	0.0527003	0.0679064	0.776073
88	0.0529737	0.0682765	0.77587
88.5	0.0532468	0.0686465	0.775667
89	0.0535197	0.0690163	0.775464
89.5	0.0537923	0.069386	0.775262
90	0.0540647	0.0697555	0.775061
90.5	0.0543369	0.0701248	0.77486
91	0.0546088	0.070494	0.774659
91.5	0.0548805	0.070863	0.774459
92	0.055152	0.0712319	0.77426
92.5	0.0554232	0.0716006	0.77406
93	0.0556942	0.0719691	0.773862
93.5	0.0559649	0.0723375	0.773664
94	0.0562354	0.0727058	0.773466
94.5	0.0565057	0.0730739	0.773268
95	0.0567758	0.0734418	0.773071
95.5	0.0570456	0.0738096	0.772875
96	0.0573152	0.0741772	0.772679
96.5	0.0575845	0.0745447	0.772484
97	0.0578537	0.074912	0.772288
97.5	0.0581226	0.0752791	0.772094
98	0.0583912	0.0756462	0.7719
98.5	0.0586597	0.076013	0.771706
99	0.0589279	0.0763797	0.771512
99.5	0.0591959	0.0767463	0.77132
100	0.0594637	0.0771127	0.771127
100.5	0.0597313	0.077479	0.770935
101	0.0599986	0.0778451	0.770743
101.5	0.0602657	0.0782111	0.770552
102	0.0605326	0.0785769	0.770362
102.5	0.0607993	0.0789426	0.770171
103	0.0610658	0.0793081	0.769981
103.5	0.061332	0.0796735	0.769792
104	0.061598	0.0800387	0.769603
104.5	0.0618638	0.0804038	0.769414
105	0.0621294	0.0807687	0.769226
105.5	0.0623948	0.0811335	0.769038
106	0.06266	0.0814982	0.768851
106.5	0.0629249	0.0818627	0.768664
107	0.0631897	0.0822271	0.768478
107.5	0.0634542	0.0825913	0.768291
108	0.0637185	0.0829554	0.768106
108.5	0.0639826	0.0833194	0.76792
109	0.0642465	0.0836832	0.767735
109.5	0.0645102	0.0840468	0.767551
110	0.0647737	0.0844104	0.767367
110.5	0.065037	0.0847737	0.767183
111	0.0653001	0.085137	0.767
111.5	0.0655629	0.0855001	0.766817
112	0.0658256	0.0858631	0.766635
112.5	0.0660881	0.0862259	0.766452
113	0.0663503	0.0865886	0.766271
113.5	0.0666124	0.0869512	0.766089
114	0.0668742	0.0873136	0.765909
114.5	0.0671359	0.0876759	0.765728
115	0.0673973	0.088038	0.765548
115.5	0.0676586	0.0884	0.765368
116	0.0679196	0.0887619	0.765189
116.5	0.0681805	0.0891236	0.76501
117	0.0684411	0.0894852	0.764831
117.5	0.0687016	0.0898467	0.764653
118	0.0689618	0.0902081	0.764475
118.5	0.0692219	0.0905693	0.764298
119	0.0694817	0.0909303	0.764121
119.5	0.0697414	0.0912913	0.763944
120	0.0700009	0.0916521	0.763768
120.5	0.0702602	0.0920128	0.763592
121	0.0705193	0.0923733	0.763416
121.5	0.0707782	0.0927337	0.763241
122	0.0710369	0.093094	0.763066
122.5	0.0712954	0.0934542	0.762891
123	0.0715537	0.0938142	0.762717
123.5	0.0718119	0.0941741	0.762543
124	0.0720698	0.0945339	0.76237
124.5	0.0723276	0.0948935	0.762197
125	0.0725851	0.095253	0.762024
125.5	0.0728425	0.0956124	0.761852
126	0.0730997	0.0959717	0.76168
126.5	0.0733567	0.0963308	0.761508
127	0.0736136	0.0966898	0.761337
127.5	0.0738702	0.0970487	0.761166
128	0.0741267	0.0974075	0.760996
128.5	0.0743829	0.0977661	0.760826
129	0.074639	0.0981246	0.760656
129.5	0.0748949	0.098483	0.760486
130	0.0751507	0.0988412	0.760317
130.5	0.0754062	0.0991993	0.760148
131	0.0756616	0.0995573	0.75998
131.5	0.0759168	0.0999152	0.759812
132	0.0761718	0.100273	0.759644
132.5	0.0764266	0.100631	0.759476
133	0.0766812	0.100988	0.759309
133.5	0.0769357	0.101346	0.759142
134	0.07719	0.101703	0.758976
134.5	0.0774441	0.10206	0.75881
135	0.077698	0.102417	0.758644
135.5	0.0779518	0.102774	0.758479
136	0.0782054	0.103131	0.758314
136.5	0.0784588	0.103487	0.758149
137	0.078712	0.103844	0.757984
137.5	0.0789651	0.1042	0.75782
138	0.079218	0.104557	0.757656
138.5	0.0794707	0.104913	0.757493
139	0.0797233	0.105269	0.75733
139.5	0.0799756	0.105625	0.757167
140	0.0802278	0.105981	0.757004
140.5	0.0804798	0.106336	0.756842
141	0.0807317	0.106692	0.75668
141.5	0.0809834	0.107047	0.756519
142	0.0812349	0.107403	0.756358
142.5	0.0814863	0.107758	0.756197
143	0.0817374	0.108113	0.756036
143.5	0.0819885	0.108468	0.755876
144	0.0822393	0.108823	0.755716
144.5	0.08249	0.109178	0.755556
145	0.0827405	0.109533	0.755397
145.5	0.0829908	0.109887	0.755238
146	0.083241	0.110242	0.755079
146.5	0.083491	0.110596	0.75492
147	0.0837409	0.11095	0.754762
147.5	0.0839906	0.111304	0.754604
148	0.0842401	0.111658	0.754447
148.5	0.0844895	0.112012	0.75429
149	0.0847387	0.112366	0.754133
149.5	0.0849877	0.112719	0.753976
150	0.0852366	0.113073	0.75382
150.5	0.0854853	0.113426	0.753664
151	0.0857339	0.11378	0.753508
151.5	0.0859823	0.114133	0.753352
152	0.0862305	0.114486	0.753197
152.5	0.0864786	0.114839	0.753042
153	0.0867265	0.115192	0.752888
153.5	0.0869743	0.115545	0.752733
154	0.0872219	0.115897	0.752579
154.5	0.0874693	0.11625	0.752426
155	0.0877166	0.116602	0.752272
155.5	0.0879637	0.116955	0.752119
156	0.0882107	0.117307	0.751966
156.5	0.0884575	0.117659	0.751814
157	0.0887042	0.118011	0.751661
157.5	0.0889507	0.118363	0.751509
158	0.089197	0.118714	0.751358
158.5	0.0894432	0.119066	0.751206
159	0.0896893	0.119418	0.751055
159.5	0.0899351	0.119769	0.750904
160	0.0901809	0.120121	0.750753
160.5	0.0904265	0.120472	0.750603
161	0.0906719	0.120823	0.750453
161.5	0.0909172	0.121174	0.750303
162	0.0911623	0.121525	0.750153
162.5	0.0914073	0.121876	0.750004
163	0.0916521	0.122226	0.749855
163.5	0.0918968	0.122577	0.749707
164	0.0921413	0.122928	0.749558
164.5	0.0923857	0.123278	0.74941
165	0.0926299	0.123628	0.749262
165.5	0.092874	0.123978	0.749114
166	0.0931179	0.124328	0.748967
166.5	0.0933617	0.124678	0.74882
167	0.0936053	0.125028	0.748673
167.5	0.0938488	0.125378	0.748526
168	0.0940921	0.125728	0.74838
168.5	0.0943353	0.126077	0.748234
169	0.0945784	0.126427	0.748088
169.5	0.0948213	0.126776	0.747942
170	0.095064	0.127125	0.747797
170.5	0.0953066	0.127475	0.747652
171	0.0955491	0.127824	0.747507
171.5	0.0957914	0.128173	0.747362
172	0.0960336	0.128521	0.747218
172.5	0.0962756	0.12887	0.747074
173	0.0965175	0.129219	0.74693
173.5	0.0967592	0.129567	0.746786
174	0.0970008	0.129916	0.746643
174.5	0.0972423	0.130264	0.7465
175	0.0974836	0.130613	0.746357
175.5	0.0977248	0.130961	0.746215
176	0.0979658	0.131309	0.746072
176.5	0.0982067	0.131657	0.74593
177	0.0984475	0.132005	0.745788
177.5	0.0986881	0.132352	0.745647
178	0.0989285	0.1327	0.745505
178.5	0.0991689	0.133048	0.745364
179	0.0994091	0.133395	0.745223
179.5	0.0996491	0.133742	0.745083
180	0.099889	0.13409	0.744942
180.5	0.100129	0.134437	0.744802
181	0.100368	0.134784	0.744662
181.5	0.100608	0.135131	0.744522
182	0.100847	0.135478	0.744383
182.5	0.101087	0.135824	0.744244
183	0.101326	0.136171	0.744105
183.5	0.101565	0.136518	0.743966
184	0.101803	0.136864	0.743827
184.5	0.102042	0.137211	0.743689
185	0.102281	0.137557	0.743551
185.5	0.102519	0.137903	0.743413
186	0.102757	0.138249	0.743275
186.5	0.102995	0.138595	0.743138
187	0.103233	0.138941	0.743001
187.5	0.103471	0.139287	0.742864
188	0.103709	0.139633	0.742727
188.5	0.103947	0.139978	0.742591
189	0.104184	0.140324	0.742454
189.5	0.104421	0.140669	0.742318
190	0.104659	0.141015	0.742182
190.5	0.104896	0.14136	0.742047
191	0.105133	0.141705	0.741911
191.5	0.105369	0.14205	0.741776
192	0.105606	0.142395	0.741641
192.5	0.105843	0.14274	0.741507
193	0.106079	0.143085	0.741372
193.5	0.106315	0.143429	0.741238
194	0.106551	0.143774	0.741104
194.5	0.106788	0.144119	0.74097
195	0.107023	0.144463	0.740836
195.5	0.107259	0.144807	0.740702
196	0.107495	0.145152	0.740569
196.5	0.10773	0.145496	0.740436
197	0.107966	0.14584	0.740303
197.5	0.108201	0.146184	0.740171
198	0.108436	0.146528	0.740038
198.5	0.108671	0.146871	0.739906
199	0.108906	0.147215	0.739774
199.5	0.109141	0.147559	0.739642
200	0.109375	0.147902	0.739511
