Unitless Data	|Pcomp(PORT_2,0)|[1,1,X] (mW) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = -20 dBm)	|Vcomp(PORT_2,0)|[1,1,X] (V) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = -20 dBm)	|Icomp(PORT_2,0)|[1,1,X] (mA) : Rectenna.AP_HB (Freq = 2.45 GHz
Pwr = -20 dBm)
1e+06	4.94781e-05	0.222437	0.000222437
1.01e+06	4.89951e-05	0.222452	0.00022025
1.02e+06	4.85221e-05	0.222469	0.000218107
1.03e+06	4.8058e-05	0.222485	0.000216005
1.04e+06	4.76027e-05	0.222501	0.000213944
1.05e+06	4.71559e-05	0.222517	0.000211921
1.06e+06	4.67175e-05	0.222532	0.000209936
1.07e+06	4.62871e-05	0.222547	0.000207988
1.08e+06	4.58646e-05	0.222562	0.000206076
1.09e+06	4.54497e-05	0.222576	0.000204198
1.1e+06	4.50423e-05	0.222591	0.000202355
1.11e+06	4.46421e-05	0.222604	0.000200545
1.12e+06	4.4249e-05	0.222618	0.000198766
1.13e+06	4.3862e-05	0.22263	0.000197017
1.14e+06	4.34823e-05	0.222643	0.000195301
1.15e+06	4.31092e-05	0.222656	0.000193614
1.16e+06	4.27424e-05	0.222668	0.000191956
1.17e+06	4.23818e-05	0.222681	0.000190326
1.18e+06	4.20273e-05	0.222693	0.000188723
1.19e+06	4.16786e-05	0.222705	0.000187147
1.2e+06	4.13357e-05	0.222717	0.000185597
1.21e+06	4.09984e-05	0.222729	0.000184073
1.22e+06	4.06665e-05	0.22274	0.000182574
1.23e+06	4.034e-05	0.222751	0.000181099
1.24e+06	4.00186e-05	0.222762	0.000179647
1.25e+06	3.97024e-05	0.222773	0.000178219
1.26e+06	3.93911e-05	0.222784	0.000176813
1.27e+06	3.90846e-05	0.222795	0.000175429
1.28e+06	3.87829e-05	0.222805	0.000174066
1.29e+06	3.84858e-05	0.222815	0.000172725
1.3e+06	3.81932e-05	0.222825	0.000171404
1.31e+06	3.7905e-05	0.222835	0.000170103
1.32e+06	3.76212e-05	0.222845	0.000168822
1.33e+06	3.73416e-05	0.222855	0.00016756
1.34e+06	3.70661e-05	0.222864	0.000166317
1.35e+06	3.67946e-05	0.222874	0.000165092
1.36e+06	3.65271e-05	0.222883	0.000163885
1.37e+06	3.62635e-05	0.222892	0.000162695
1.38e+06	3.60036e-05	0.222901	0.000161523
1.39e+06	3.57474e-05	0.22291	0.000160367
1.4e+06	3.54948e-05	0.222919	0.000159228
1.41e+06	3.52458e-05	0.222927	0.000158104
1.42e+06	3.50003e-05	0.222936	0.000156997
1.43e+06	3.47581e-05	0.222944	0.000155905
1.44e+06	3.45193e-05	0.222952	0.000154828
1.45e+06	3.42837e-05	0.222961	0.000153766
1.46e+06	3.40514e-05	0.222969	0.000152718
1.47e+06	3.38221e-05	0.222977	0.000151685
1.48e+06	3.3596e-05	0.222984	0.000150665
1.49e+06	3.33728e-05	0.222992	0.000149659
1.5e+06	3.31526e-05	0.223	0.000148666
1.51e+06	3.29352e-05	0.223007	0.000147687
1.52e+06	3.27207e-05	0.223015	0.00014672
1.53e+06	3.2509e-05	0.223022	0.000145766
1.54e+06	3.23e-05	0.223029	0.000144824
1.55e+06	3.20937e-05	0.223036	0.000143894
1.56e+06	3.18899e-05	0.223043	0.000142976
1.57e+06	3.16888e-05	0.22305	0.00014207
1.58e+06	3.14902e-05	0.223057	0.000141175
1.59e+06	3.1294e-05	0.223064	0.000140292
1.6e+06	3.11003e-05	0.223071	0.000139419
1.61e+06	3.0909e-05	0.223077	0.000138557
1.62e+06	3.072e-05	0.223084	0.000137706
